,COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate
62081,Bulgaria,APR2015,April 2015,2015,4,April,Total exports,1221.629,16,14825.999
62098,Canada,APR2015,April 2015,2015,4,April,Total combustible fuels,10291.141,7,134251.0
62115,Canada,APR2015,April 2015,2015,4,April,Others,584.1,24,7607.651
62174,Croatia,APR2015,April 2015,2015,4,April,Electricity trade,-234.717,21,-6789.001
62207,Czech Republic,APR2015,April 2015,2015,4,April,Other combustible non-renewables,5.005,12,69.753
62238,Denmark,APR2015,April 2015,2015,4,April,Electricity trade,-332.575,21,-5911.561
62375,Hungary,APR2015,April 2015,2015,4,April,Other combustible non-renewables,9.576,12,127.369
62597,Luxembourg,APR2015,April 2015,2015,4,April,Wind,6.15,2,101.85
62683,Netherlands,APR2015,April 2015,2015,4,April,Low carbon,1299.657,26,17476.307
62690,New Zealand,APR2015,April 2015,2015,4,April,Coal,171.021,8,1753.016
62755,OECD Americas,APR2015,April 2015,2015,4,April,Solar,3741.44,3,39383.947
62763,OECD Americas,APR2015,April 2015,2015,4,April,Combustible renewables,6508.365,11,82518.302
62765,OECD Americas,APR2015,April 2015,2015,4,April,Not specified,408.089,13,5218.995
62790,OECD Asia Oceania,APR2015,April 2015,2015,4,April,Combustible renewables,2354.406046,11,26602.438256
62860,OECD Total,APR2015,April 2015,2015,4,April,Fossil fuels,432882.315657,27,6063176.751386
62885,Poland,APR2015,April 2015,2015,4,April,Fossil fuels,9794.371,27,128489.084
62894,Portugal,APR2015,April 2015,2015,4,April,Combustible renewables,210.447,11,2973.24
62974,Serbia,APR2015,April 2015,2015,4,April,Electricity supplied,2842.382,17,34720.998
63066,Sweden,APR2015,April 2015,2015,4,April,Combustible renewables,908.257,11,10387.226
63068,Sweden,APR2015,April 2015,2015,4,April,Net electricity production,13197.029,14,159044.999
63134,United States,APR2015,April 2015,2015,4,April,Wind,17867.192,2,190719.0
63144,United States,APR2015,April 2015,2015,4,April,Not specified,396.506,13,5079.999
63325,Canada,MAY2015,May 2015,2015,5,May,Other renewables aggregated,606.839,25,8560.47
63376,Croatia,MAY2015,May 2015,2015,5,May,Net electricity production,902.063,14,10983.0
63383,Croatia,MAY2015,May 2015,2015,5,May,Electricity trade,-531.005,21,-6789.001
63406,Cyprus,MAY2015,May 2015,2015,5,May,Fossil fuels,282.689,27,3916.693
63440,Denmark,MAY2015,May 2015,2015,5,May,Other combustible non-renewables,62.197,12,697.637
63451,Denmark,MAY2015,May 2015,2015,5,May,Other renewables aggregated,315.35,25,3881.133
63536,Germany,MAY2015,May 2015,2015,5,May,Other combustible non-renewables,558.586,12,6524.801
63557,Greece,MAY2015,May 2015,2015,5,May,Oil,397.094,9,5091.874
63564,Greece,MAY2015,May 2015,2015,5,May,Electricity supplied,4224.845,17,57413.998
63567,Greece,MAY2015,May 2015,2015,5,May,Final consumption,3899.696,20,52445.001
63650,India,MAY2015,May 2015,2015,5,May,Natural gas,4575.417397,10,54257.662075
63737,Japan,MAY2015,May 2015,2015,5,May,Fossil fuels,61570.77,27,876841.384
63750,Korea,MAY2015,May 2015,2015,5,May,Net electricity production,41145.413,14,528964.001
63766,Latvia,MAY2015,May 2015,2015,5,May,Natural gas,82.31,10,2427.717
63928,North Macedonia,MAY2015,May 2015,2015,5,May,Total exports,8.094,16,143.0
64007,OECD Asia Oceania,MAY2015,May 2015,2015,5,May,Distribution losses,5425.612109,19,71393.214145
64022,OECD Europe,MAY2015,May 2015,2015,5,May,Total combustible fuels,109907.79,7,1611996.05
64127,Republic of Turkiye,MAY2015,May 2015,2015,5,May,Oil,77.876,9,2099.653
64152,Romania,MAY2015,May 2015,2015,5,May,Coal,847.867,8,15731.979
64279,Sweden,MAY2015,May 2015,2015,5,May,Total imports,743.999,15,9294.001
64421,Austria,JUN2015,June 2015,2015,6,June,Natural gas,109.217,10,7271.462
64433,Austria,JUN2015,June 2015,2015,6,June,Renewables,5214.816,22,48405.934
64451,Belgium,JUN2015,June 2015,2015,6,June,Total imports,2081.247,15,23714.002
64478,Brazil,JUN2015,June 2015,2015,6,June,Electricity supplied,45069.134,17,564061.957
64527,Canada,JUN2015,June 2015,2015,6,June,Used for pumped storage,15.415,18,210.001
64547,Chile,JUN2015,June 2015,2015,6,June,Electricity supplied,6065.213,17,72028.999
64580,Croatia,JUN2015,June 2015,2015,6,June,Total combustible fuels,70.699,7,3611.998
64600,Cyprus,JUN2015,June 2015,2015,6,June,Solar,15.368,3,126.659
64615,Cyprus,JUN2015,June 2015,2015,6,June,Fossil fuels,306.663,27,3916.693
64718,France,JUN2015,June 2015,2015,6,June,Combustible renewables,180.371,11,6137.229
64792,Hungary,JUN2015,June 2015,2015,6,June,Combustible renewables,145.965,11,1952.08
64793,Hungary,JUN2015,June 2015,2015,6,June,Other combustible non-renewables,9.524,12,127.369
64897,Ireland,JUN2015,June 2015,2015,6,June,Other renewables aggregated,38.76,25,461.109
65112,New Zealand,JUN2015,June 2015,2015,6,June,Not specified,4.084,13,49.008
65136,North Macedonia,JUN2015,June 2015,2015,6,June,Total imports,166.932,15,2656.001
65152,Norway,JUN2015,June 2015,2015,6,June,Oil,1.911,9,23.0
65210,OECD Asia Oceania,JUN2015,June 2015,2015,6,June,Not specified,1829.457,13,22055.469
65457,Spain,JUN2015,June 2015,2015,6,June,Oil,1496.666,9,16377.927
65461,Spain,JUN2015,June 2015,2015,6,June,Not specified,16.917,13,203.004
65557,United States,JUN2015,June 2015,2015,6,June,Coal,128897.08,8,1388200.016
65575,United States,JUN2015,June 2015,2015,6,June,Low carbon,115392.053,26,1379241.184
65579,Argentina,JUL2015,July 2015,2015,7,July,Solar,1.04,3,14.912
65600,Argentina,JUL2015,July 2015,2015,7,July,Other renewables aggregated,125.307,25,1120.509
65610,Australia,JUL2015,July 2015,2015,7,July,Natural gas,3946.889481,10,47353.981764
65745,Canada,JUL2015,July 2015,2015,7,July,Fossil fuels,10193.734,27,125842.527
65804,Croatia,JUL2015,July 2015,2015,7,July,Others,16.174,24,199.864
65922,France,JUL2015,July 2015,2015,7,July,Nuclear,33272.066,6,416794.816
65940,France,JUL2015,July 2015,2015,7,July,Others,437.14,24,9111.037
66035,IEA Total,JUL2015,July 2015,2015,7,July,Distribution losses,64911.693014,19,669760.338145
66101,Ireland,JUL2015,July 2015,2015,7,July,Final consumption,2037.729,20,25684.348
66106,Ireland,JUL2015,July 2015,2015,7,July,Other renewables aggregated,39.479,25,461.109
66158,Korea,JUL2015,July 2015,2015,7,July,Solar,305.125,3,3879.999
66230,Luxembourg,JUL2015,July 2015,2015,7,July,Other combustible non-renewables,5.19,12,65.052
66239,Luxembourg,JUL2015,July 2015,2015,7,July,Renewables,137.655,22,1848.759
66286,Mexico,JUL2015,July 2015,2015,7,July,Fossil fuels,21693.22,27,240020.011
66345,North Macedonia,JUL2015,July 2015,2015,7,July,Total imports,215.62,15,2656.001
66459,OECD Europe,JUL2015,July 2015,2015,7,July,Low carbon,162394.401,26,2003357.993
66463,OECD Total,JUL2015,July 2015,2015,7,July,Solar,22318.452427,3,186381.112996
66464,OECD Total,JUL2015,July 2015,2015,7,July,Geothermal,3808.734,4,45810.72
66514,Portugal,JUL2015,July 2015,2015,7,July,Wind,784.338,2,11481.635
66560,Republic of Turkiye,JUL2015,July 2015,2015,7,July,Others,72.029,24,2588.421
66564,Romania,JUL2015,July 2015,2015,7,July,Hydro,1136.463,1,16907.999
66581,Romania,JUL2015,July 2015,2015,7,July,Distribution losses,602.987,19,7161.0
66632,Slovak Republic,JUL2015,July 2015,2015,7,July,Non-renewables,1441.876,23,18825.916
66732,Switzerland,JUL2015,July 2015,2015,7,July,Low carbon,6504.639,26,64350.9
66757,United Kingdom,JUL2015,July 2015,2015,7,July,Others,413.731,24,5439.424
66770,United States,JUL2015,July 2015,2015,7,July,Combustible renewables,6022.463,11,66123.188
66792,Argentina,AUG2015,August 2015,2015,8,August,Nuclear,607.935,6,6644.077
66840,Austria,AUG2015,August 2015,2015,8,August,Combustible renewables,371.128,11,4409.848
66868,Belgium,AUG2015,August 2015,2015,8,August,Net electricity production,4600.167,14,67379.3
66876,Belgium,AUG2015,August 2015,2015,8,August,Renewables,1192.739,22,15308.409
66924,Bulgaria,AUG2015,August 2015,2015,8,August,Non-renewables,3144.997,23,35632.604
66955,Chile,AUG2015,August 2015,2015,8,August,Hydro,2288.666,1,23403.001
66962,Chile,AUG2015,August 2015,2015,8,August,Combustible renewables,410.899,11,5282.042
66989,Colombia,AUG2015,August 2015,2015,8,August,Renewables,4686.801,22,49301.099
67054,Czech Republic,AUG2015,August 2015,2015,8,August,Non-renewables,5041.201,23,66787.457
67082,Estonia,AUG2015,August 2015,2015,8,August,Wind,29.896,2,715.0
67088,Estonia,AUG2015,August 2015,2015,8,August,Other combustible non-renewables,8.574,12,110.289
67124,Finland,AUG2015,August 2015,2015,8,August,Low carbon,4029.881,26,52316.397
67151,France,AUG2015,August 2015,2015,8,August,Low carbon,37841.909,26,513151.58
67303,Ireland,AUG2015,August 2015,2015,8,August,Other combustible non-renewables,6.249,12,71.355
67308,Ireland,AUG2015,August 2015,2015,8,August,Used for pumped storage,44.901,18,530.345
67360,Japan,AUG2015,August 2015,2015,8,August,Renewables,13734.66,22,151668.684
67414,Lithuania,AUG2015,August 2015,2015,8,August,Oil,23.702,9,252.292
67453,Luxembourg,AUG2015,August 2015,2015,8,August,Low carbon,150.981,26,1848.759
67457,Malta,AUG2015,August 2015,2015,8,August,Oil,86.876,9,1139.372
67468,Malta,AUG2015,August 2015,2015,8,August,Others,86.876,24,1139.372
67469,Malta,AUG2015,August 2015,2015,8,August,Other renewables aggregated,0.506,25,6.628
67473,Mexico,AUG2015,August 2015,2015,8,August,Wind,794.443,2,8452.944
67559,North Macedonia,AUG2015,August 2015,2015,8,August,Final consumption,486.342,20,6755.001
67562,North Macedonia,AUG2015,August 2015,2015,8,August,Non-renewables,235.138,23,3269.922
67651,OECD Europe,AUG2015,August 2015,2015,8,August,Coal,63604.428,8,802090.766
67664,OECD Europe,AUG2015,August 2015,2015,8,August,Electricity trade,-191.196,21,-10365.137
67688,OECD Total,AUG2015,August 2015,2015,8,August,Used for pumped storage,7430.991351,18,81927.730453
67719,Poland,AUG2015,August 2015,2015,8,August,Others,173.503,24,2100.042
67780,Romania,AUG2015,August 2015,2015,8,August,Coal,1514.617,8,15731.979
67865,Slovenia,AUG2015,August 2015,2015,8,August,Non-renewables,797.585,23,9638.066
67878,Spain,AUG2015,August 2015,2015,8,August,Combustible renewables,335.176,11,5475.458
67946,United Kingdom,AUG2015,August 2015,2015,8,August,Geothermal,0.0,4,0.0
67990,United States,AUG2015,August 2015,2015,8,August,Renewables,45909.288,22,576983.186
68117,Bulgaria,SEP2015,September 2015,2015,9,September,Solar,128.82,3,1383.0
68125,Bulgaria,SEP2015,September 2015,2015,9,September,Net electricity production,3268.283,14,44727.001
68149,Canada,SEP2015,September 2015,2015,9,September,Other combustible non-renewables,6.847,12,86.791
68183,Chile,SEP2015,September 2015,2015,9,September,Fossil fuels,2833.528,27,39993.956
68267,Czech Republic,SEP2015,September 2015,2015,9,September,Low carbon,2440.697,26,35535.545
68352,France,SEP2015,September 2015,2015,9,September,Electricity supplied,34315.851,17,491063.786
68372,Germany,SEP2015,September 2015,2015,9,September,Combustible renewables,3595.359,11,46537.305
68389,Greece,SEP2015,September 2015,2015,9,September,Hydro,393.517,1,5833.999
68499,India,SEP2015,September 2015,2015,9,September,Renewables,19061.411079,22,189413.208691
68502,India,SEP2015,September 2015,2015,9,September,Other renewables aggregated,998.167354,25,14924.767903
68546,Italy,SEP2015,September 2015,2015,9,September,Electricity trade,-3379.779,21,-46377.998
68550,Italy,SEP2015,September 2015,2015,9,September,Other renewables aggregated,2097.86,25,24295.414
68622,Lithuania,SEP2015,September 2015,2015,9,September,Solar,5.966,3,73.315
68652,Luxembourg,SEP2015,September 2015,2015,9,September,Total imports,633.509,15,7518.756
68765,North Macedonia,SEP2015,September 2015,2015,9,September,Total imports,228.537,15,2656.001
68793,Norway,SEP2015,September 2015,2015,9,September,Electricity trade,2047.353,21,14645.0
68880,OECD Europe,SEP2015,September 2015,2015,9,September,Fossil fuels,119535.806,27,1446582.015
69039,Slovak Republic,SEP2015,September 2015,2015,9,September,Natural gas,104.92,10,1397.549
69084,Spain,SEP2015,September 2015,2015,9,September,Nuclear,4874.842,6,54755.001
69091,Spain,SEP2015,September 2015,2015,9,September,Not specified,16.917,13,203.004
69146,Switzerland,SEP2015,September 2015,2015,9,September,Electricity trade,-175.034,21,1034.999
69256,Austria,OCT2015,October 2015,2015,10,October,Coal,523.265,8,4801.643
69274,Austria,OCT2015,October 2015,2015,10,October,Low carbon,3811.263,26,48420.051
69368,Canada,OCT2015,October 2015,2015,10,October,Renewables,32389.098,22,416605.471
69454,Czech Republic,OCT2015,October 2015,2015,10,October,Wind,33.776,2,563.001
69531,Finland,OCT2015,October 2015,2015,10,October,Not specified,19.25,13,231.0
69611,Greece,OCT2015,October 2015,2015,10,October,Used for pumped storage,5.495,18,74.0
69763,Japan,OCT2015,October 2015,2015,10,October,Wind,511.451,2,6114.48
69773,Japan,OCT2015,October 2015,2015,10,October,Not specified,1724.04,13,20790.465
69800,Korea,OCT2015,October 2015,2015,10,October,Distribution losses,1476.422,19,17979.21
69829,Lithuania,OCT2015,October 2015,2015,10,October,Hydro,66.934,1,1009.002
69841,Lithuania,OCT2015,October 2015,2015,10,October,Electricity supplied,1032.907,17,11884.312
69857,Luxembourg,OCT2015,October 2015,2015,10,October,Natural gas,23.304,10,823.751
69936,Netherlands,OCT2015,October 2015,2015,10,October,Non-renewables,9180.144,23,92433.058
69983,North Macedonia,OCT2015,October 2015,2015,10,October,Other renewables aggregated,1.35,25,18.079
70050,OECD Asia Oceania,OCT2015,October 2015,2015,10,October,Total imports,0.0,15,0.0
70105,OECD Total,OCT2015,October 2015,2015,10,October,Total exports,42338.415,16,504348.024
70137,Poland,OCT2015,October 2015,2015,10,October,Non-renewables,11495.262,23,128489.084
70159,Portugal,OCT2015,October 2015,2015,10,October,Final consumption,3847.34,20,46852.182
70234,Serbia,OCT2015,October 2015,2015,10,October,Electricity trade,-1.022,21,918.0
70264,Slovak Republic,OCT2015,October 2015,2015,10,October,Low carbon,1542.95,26,20100.083
70290,Spain,OCT2015,October 2015,2015,10,October,Wind,3952.141,2,48121.999
70304,Spain,OCT2015,October 2015,2015,10,October,Used for pumped storage,275.83,18,4519.999
70315,Sweden,OCT2015,October 2015,2015,10,October,Wind,1233.562,2,16322.001
70316,Sweden,OCT2015,October 2015,2015,10,October,Solar,5.43,3,97.0
70406,United States,OCT2015,October 2015,2015,10,October,Distribution losses,10239.33,19,255322.0
70437,Argentina,NOV2015,November 2015,2015,11,November,Others,1228.492,24,20709.709
70446,Australia,NOV2015,November 2015,2015,11,November,Coal,12367.291302,8,152537.683463
70485,Austria,NOV2015,November 2015,2015,11,November,Fossil fuels,1805.91,27,13551.795
70492,Belgium,NOV2015,November 2015,2015,11,November,Oil,23.786,9,202.611
70627,Croatia,NOV2015,November 2015,2015,11,November,Total combustible fuels,412.589,7,3611.998
70705,Denmark,NOV2015,November 2015,2015,11,November,Non-renewables,904.437,23,9284.628
70720,Estonia,NOV2015,November 2015,2015,11,November,Total exports,464.007,16,6377.0
70813,Greece,NOV2015,November 2015,2015,11,November,Oil,292.331,9,5091.874
70885,Iceland,NOV2015,November 2015,2015,11,November,Total combustible fuels,0.12,7,3.999
71059,Lithuania,NOV2015,November 2015,2015,11,November,Other renewables aggregated,25.454,25,409.17
71232,OECD Americas,NOV2015,November 2015,2015,11,November,Net electricity production,390039.566,14,5193640.941
71339,Poland,NOV2015,November 2015,2015,11,November,Total imports,1378.0,15,14459.0
71366,Portugal,NOV2015,November 2015,2015,11,November,Electricity supplied,4339.765,17,53206.18
71385,Republic of Turkiye,NOV2015,November 2015,2015,11,November,Natural gas,7872.942,10,93670.542
71421,Romania,NOV2015,November 2015,2015,11,November,Final consumption,4197.089,20,46901.999
71422,Romania,NOV2015,November 2015,2015,11,November,Electricity trade,597.883,21,6727.999
71482,Slovenia,NOV2015,November 2015,2015,11,November,Oil,0.48,9,15.067
71488,Slovenia,NOV2015,November 2015,2015,11,November,Total exports,782.914,16,9093.002
71547,Sweden,NOV2015,November 2015,2015,11,November,Low carbon,13259.052,26,156014.226
71558,Switzerland,NOV2015,November 2015,2015,11,November,Other combustible non-renewables,112.288,12,1134.848
71571,Switzerland,NOV2015,November 2015,2015,11,November,Low carbon,4844.153,26,64350.9
71646,Argentina,DEC2015,December 2015,2015,12,December,Non-renewables,9145.589,23,104023.26
71662,Australia,DEC2015,December 2015,2015,12,December,Used for pumped storage,16.201502,18,218.223453
71717,Belgium,DEC2015,December 2015,2015,12,December,Others,151.928,24,1895.923
71743,Brazil,DEC2015,December 2015,2015,12,December,Fossil fuels,9681.514,27,126938.481
71766,Bulgaria,DEC2015,December 2015,2015,12,December,Low carbon,1906.608,26,23645.402
71806,Chile,DEC2015,December 2015,2015,12,December,Final consumption,5860.988,20,68322.001
71837,Croatia,DEC2015,December 2015,2015,12,December,Total combustible fuels,372.491,7,3611.998
71846,Croatia,DEC2015,December 2015,2015,12,December,Used for pumped storage,27.466,18,236.0
72005,Germany,DEC2015,December 2015,2015,12,December,Total imports,2806.372,15,37008.001
72083,IEA Total,DEC2015,December 2015,2015,12,December,Distribution losses,54559.569331,19,669760.338145
72145,Ireland,DEC2015,December 2015,2015,12,December,Total exports,114.865,16,1078.605
72189,Japan,DEC2015,December 2015,2015,12,December,Oil,7593.182,9,100734.157
72191,Japan,DEC2015,December 2015,2015,12,December,Combustible renewables,1362.623,11,20184.449
72200,Japan,DEC2015,December 2015,2015,12,December,Non-renewables,77316.568,23,880082.009
72280,Luxembourg,DEC2015,December 2015,2015,12,December,Net electricity production,209.527,14,2737.556
72288,Luxembourg,DEC2015,December 2015,2015,12,December,Renewables,176.202,22,1848.759
72399,North Macedonia,DEC2015,December 2015,2015,12,December,Electricity trade,-226.963,21,-2513.001
72462,OECD Asia Oceania,DEC2015,December 2015,2015,12,December,Total combustible fuels,126311.739131,7,1452664.835641
72472,OECD Asia Oceania,DEC2015,December 2015,2015,12,December,Electricity supplied,159597.801237,17,1843930.3607
72525,OECD Total,DEC2015,December 2015,2015,12,December,Total exports,44910.754,16,504348.024
